    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1      0.0000      0.0000      0.0000      1.8977       1      0.0000
    2      3.1853      7.3560      2.6100      2.0568      44      0.0058
    3      0.0000      1.8390      2.6100      1.9236      28      0.0058
    4      0.0000      0.0000      5.1548      2.0760       2      0.0228
    5     -3.2184      7.4135      7.6995      1.8022      33      0.0224
    6      3.1853      7.3560      7.7648      1.8863      45      0.0341
    7     -0.0664      0.1149     10.7663      1.2151       3      0.0213
    8      0.0000      0.0000     12.9195      7.3173      46      0.0133
    9     -0.0664      1.8390      7.6995      1.7512      29      0.0271
   10      8.9585      0.5747     13.3763      0.3932      52      0.0525
   11      1.4599      2.7585     10.1790      2.2548      15      0.0152
   12      7.3659      1.8390     13.5720      7.2084      48      0.0264
   13     -1.5926      2.7585      0.0000      2.0347       4      0.0000
   14     -1.5926      2.7585      5.1548      2.0617       5      0.0247
   15      7.8636      2.8160     10.1790      2.2108       6      0.0295
   16      1.5926      2.7585      5.1548      2.0716      14      0.0330
   17      7.2995      1.7241     12.5933      0.5200      57      0.0364
   18     -1.5594      4.6550      7.7648      1.8740      31      0.0332
   19     -1.5926      4.5975      2.6100      2.0454      30      0.0058
   20      7.7972      2.7010     13.6373      0.4533      56      0.0169
   21      6.3373      1.8965      7.6995      2.1156      41      0.0309
   22     -0.0332      5.5745      5.1548      1.9872      17      0.0311
   23     -3.1853      5.5170      5.1548      2.0994       8      0.0271
   24     -3.1853      5.5170      0.0000      1.9397       7      0.0000
   25     -3.2516      5.6320     10.3095      1.8180       9      0.0347
   26      4.7779      4.5975      7.7648      2.1201      43      0.0279
   27     -3.1853      7.3560      2.6100      2.0102      32      0.0058
   28      4.3797      4.7125     11.4840      7.5567      50      0.0358
   29      4.5456      2.2413     13.0500      7.3085      49      0.0231
   30      4.7779      4.5975      2.6100      1.9963      42      0.0058
   31      4.5456      5.1147     12.3323      0.4680      60      0.0543
   32      5.3751      2.1838     13.4415      0.3617      59      0.0618
   33     -2.0903      7.7583     12.5280      0.5152      55      0.0330
   34     -1.8249      7.9882     13.4415      7.2459      47      0.0314
   35      0.8295      0.0575     13.3763      0.3951      53      0.0470
   36     -0.1991      5.6320     10.7663      1.2039      18      0.0227
   37      0.0000      5.8618     12.9195      7.3269      51      0.0332
   38     -0.5641      6.6089     13.2458      0.3675      62      0.0367
   39      3.1189      0.1149     10.1138      2.4368      12      0.0199
   40      0.0000      5.5170      0.0000      1.9064      16      0.0000
   41      1.5926      2.7585      0.0000      1.9643      13      0.0000
   42      3.1853      0.0000      0.0000      1.9596      10      0.0000
   43      3.1853      0.0000      5.1548      2.0687      11      0.0261
   44      3.1853      1.9539      7.6995      1.9407      35      0.0262
   45      1.5926      4.5975      7.6343      2.3050      37      0.0367
   46      3.1853      1.8390      2.6100      1.9920      34      0.0058
   47      1.5926      4.5975      2.6100      2.0723      36      0.0058
   48      0.0000      7.3560      7.7648      1.9047      39      0.0202
   49      0.0000      7.3560      2.6100      1.9718      38      0.0058
   50      1.4599      4.5975     10.8315      1.9632      61      0.0322
   51      3.4175      0.5172     13.3763      0.3936      54      0.0534
   52      4.1475      3.0459     13.3763      0.4270      58      0.0521
   53      0.8627      5.9768     13.1805      0.4184      63      0.0461
   54      4.7115      2.7585     10.8968      1.0616      24      0.0308
   55      6.3705      0.1149     10.2443      1.9883      21      0.0331
   56      4.7779      2.7585      0.0000      1.9034      22      0.0000
   57      3.1853      5.5170      0.0000      1.9629      25      0.0000
   58      6.3705      0.0000      0.0000      1.9811      19      0.0000
   59      3.1853      5.5170      5.1548      2.0299      26      0.0298
   60      6.3705      0.0000      5.1548      2.0479      20      0.0133
   61      4.7779      2.7585      5.1548      1.8609      23      0.0330
   62      3.0525      5.6320     10.3095      1.5766      27      0.0238
   63      6.3705      1.8390      2.6100      1.9728      40      0.0058
  -------------------------------------------------------------------------
