    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    0.000000    0.000000    0.000000    1.897697     1.349789    95.919957
    2    9.541200    0.014714    5.164292    2.075961     1.319359    23.145946
    3   -0.045175    0.116561   10.768010    1.215101     0.884666    17.006606
    4   -1.592624    2.758506    0.000000    2.034660     1.383620    95.961513
    5   -1.602810    2.779757    5.147424    2.061749     1.464578    23.167346
    6    7.842302    2.828409   10.195146    2.210789     1.261126    30.926871
    7   -3.185252    5.517019    0.000000    1.939733     1.366004    90.942693
    8   -3.194239    5.542020    5.149643    2.099409     1.451772    23.492577
    9    6.306831    5.610781   10.282223    1.818009     0.935852    27.436416
   10    3.185248    0.000000    0.000000    1.959629     1.366005    92.201069
   11    3.182395    0.014408    5.133135    2.068734     1.432845    23.267379
   12    3.106938    0.105943   10.100664    2.436788     1.262797    29.441306
   13    1.592624    2.758506    0.000000    1.964298     1.369224    94.974372
   14    1.575811    2.757637    5.126414    2.071583     1.451521    23.121559
   15    1.462838    2.766086   10.191917    2.254820     0.910608    35.038676
   16   -0.000004    5.517019    0.000000    1.906417     1.336677    98.891336
   17   -0.020038    5.546455    5.151992    1.987246     1.352609    22.203346
   18   -0.180216    5.643254   10.771893    1.203948     0.861689    17.054881
   19    6.370505    0.000000    0.000000    1.981083     1.366003    94.654366
   20    6.358068    0.003600    5.151764    2.047921     1.472348    23.121808
   21    6.340729    0.110147   10.257819    1.988321     1.240912    29.599070
   22    4.777881    2.758506    0.000000    1.903368     1.366002    96.231005
   23    4.764355    2.782761    5.172676    1.860896     1.244774    21.014396
   24    4.706280    2.762627   10.866734    1.061580     0.824467    15.348845
   25    3.185253    5.517019    0.000000    1.962875     1.349789    96.762773
   26    3.197417    5.540605    5.141258    2.029880     1.420239    22.766716
   27    3.034477    5.641326   10.321862    1.576642     0.755341    22.019454
   28    0.000000    1.839004    2.604168    1.923627     1.362051    21.852982
   29   -0.049647    1.850333    7.717662    1.751242     1.251441    20.385084
   30   -1.592628    4.597518    2.604168    2.045377     1.397223    23.083238
   31   -1.580287    4.651383    7.739162    1.874046     1.342811    21.833821
   32   -3.185252    7.356023    2.604168    2.010162     1.409834    22.760495
   33   -3.233227    7.398187    7.692704    1.802164     1.260766    20.858624
   34    3.185257    1.839004    2.604168    1.992012     1.367037    22.539775
   35    3.172032    1.934338    7.710876    1.940692     1.232657    22.339461
   36    1.592629    4.597518    2.604168    2.072282     1.430014    23.394784
   37    1.594306    4.632217    7.622592    2.305008     1.405659    26.203173
   38    0.000005    7.356023    2.604168    1.971844     1.367040    22.315074
   39   -0.002317    7.344123    7.748591    1.904696     1.187351    22.169753
   40    6.370505    1.839004    2.604168    1.972790     1.397308    22.437503
   41    6.319009    1.872437    7.693226    2.115626     1.359869    24.167178
   42    4.777877    4.597518    2.604168    1.996317     1.367038    22.608704
   43    4.761020    4.615310    7.751364    2.120093     1.353671    24.757920
   44    3.185253    7.356023    2.604168    2.056759     1.349118    23.193971
   45    3.194699    7.375380    7.791166    1.886334     1.227931    21.984119
   46   -4.775119    8.272471   12.932164    7.317254     0.652142    68.820717
   47   -1.826161    7.975024   13.470053    7.245945     0.736543   133.291492
   48    7.340128    1.843059   13.568288    7.208382     0.706933   139.544302
   49    4.524492    2.245704   13.058357    7.308463     0.688307    73.405812
   50    4.407825    4.719391   11.505044    7.556663     0.690966    26.251448
   51   -0.031472    5.856167   12.910435    7.326907     0.672147    76.385900
   52    8.914118    0.576630   13.404314    0.393153     0.101655    29.108361
   53    0.874414    0.050820   13.388458    0.395052     0.101779    27.097996
   54    3.426913    0.562487   13.403042    0.393601     0.151538    14.529421
   55   -2.061706    7.772232   12.519326    0.515230     0.111339     3.848285
   56    7.787714    2.713238   13.644076    0.453340     0.171335    75.600318
   57    7.271493    1.718073   12.570808    0.520009     0.118718     3.843308
   58    4.121693    3.087052   13.357399    0.427048     0.109268    71.031646
   59    5.423186    2.179922   13.480200    0.361713     0.061815    23.970347
   60    4.563594    5.135021   12.379331    0.467957     0.137432    23.601817
   61    1.473172    4.601043   10.860666    1.963195     0.872561    17.937759
   62   -0.562179    6.612964   13.282263    0.367483     0.078060    23.935510
   63    0.888934    5.976981   13.218481    0.418396     0.100092    53.153359
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       138.0000
