   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       1
     2   ...       4
     3   ...       7
     4   ...      15
     5   ...      16
     6   ...      14
     7   ...      22
     8   ...      23
     9   ...      25
    10   ...      40
    11   ...      41
    12   ...      36
    13   ...      39
    14   ...      13
    15   ...      12
    16   ...      38
    17   ...      26
    18   ...      24
    19   ...      55
    20   ...      59
    21   ...      57
    22   ...      56
    23   ...      60
    24   ...      54
    25   ...      58
    26   ...      49
    27   ...      61
    28   ...       3
    29   ...       9
    30   ...      19
    31   ...      21
    32   ...      30
    33   ...       5
    34   ...      44
    35   ...      42
    36   ...      45
    37   ...      43
    38   ...      47
    39   ...      46
    40   ...      63
    41   ...      18
    42   ...      28
    43   ...      33
    44   ...       2
    45   ...       6
    46   ...       8
    47   ...      31
    48   ...      11
    49   ...      51
    50   ...      27
    51   ...      29
    52   ...      10
    53   ...      35
    54   ...      50
    55   ...      34
    56   ...      20
    57   ...      17
    58   ...      52
    59   ...      62
    60   ...      32
    61   ...      48
    62   ...      37
    63   ...      53
  ------------------------------------------------------------------------
