    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    0.000000    0.000000    0.000000    1.898927     1.366004    98.236145
    2    4.773840    8.274275    5.152514    1.921452     1.280472    21.469522
    3   -0.002958    0.017288   10.753655    1.291174     0.876062    18.127872
    4   -1.592624    2.758506    0.000000    2.009868     1.383620    94.816359
    5   -1.587793    2.754260    5.134342    2.217222     1.513651    24.572287
    6    7.933889    2.748062   10.107418    2.331734     1.368254    29.735184
    7   -3.185252    5.517019    0.000000    1.932912     1.385212    91.935309
    8    6.370625    5.499972    5.132319    2.054217     1.445283    22.909051
    9   -3.175157    5.542400   10.211850    2.133471     1.299392    34.592757
   10    3.185248    0.000000    0.000000    2.047055     1.404156    95.740794
   11   -1.585332    8.274457    5.125566    2.176779     1.512132    24.129355
   12   -1.635209    8.253032   10.047844    2.701571     1.306954    33.106695
   13    1.592624    2.758506    0.000000    2.001593     1.400451    94.103189
   14    1.594029    2.759565    5.142596    2.116226     1.493774    23.586389
   15    1.510172    2.755055   10.221442    2.231057     1.315534    34.025157
   16   -0.000004    5.517019    0.000000    1.893370     1.366003    97.340824
   17    0.003493    5.511392    5.161649    1.874800     1.278473    21.054708
   18   -0.089184    5.491936   10.771730    1.428360     0.872347    20.127785
   19    6.370505    0.000000    0.000000    2.019238     1.404154    94.379897
   20    1.597952    8.262648    5.128959    2.139589     1.496634    23.734448
   21    1.598396    8.234785   10.208588    2.126036     1.292128    33.082060
   22    4.777881    2.758506    0.000000    1.943262     1.383619   100.072323
   23    4.775015    2.757446    5.162693    2.006636     1.313776    22.341451
   24    4.797992    2.631683   10.509424    1.453982     0.881278    19.234954
   25    3.185253    5.517019    0.000000    1.907446     1.366003    93.829716
   26    3.195516    5.510598    5.168924    1.991111     1.449296    22.464129
   27    3.249468    5.541962   10.281016    1.725722     0.897406    21.636990
   28    0.000000    1.839004    2.604168    1.997301     1.342642    22.581580
   29    0.014343    1.801383    7.693030    1.820587     1.332305    21.013152
   30   -1.592628    4.597518    2.604168    1.986592     1.367041    22.478810
   31   -1.562671    4.618091    7.692541    1.766136     1.333960    20.482878
   32   -3.185252    7.356023    2.604168    1.944487     1.397305    22.088383
   33   -3.203098    7.335227    7.618743    2.363971     1.349659    26.384825
   34    3.185257    1.839004    2.604168    1.974818     1.358812    22.368575
   35    3.189409    1.865063    7.683830    2.150202     1.268517    24.061422
   36    1.592629    4.597518    2.604168    1.999934     1.397222    22.683853
   37    1.589562    4.617015    7.729048    1.833887     1.260968    21.418510
   38    0.000005    7.356023    2.604168    2.056051     1.339380    23.163115
   39    0.016045    7.324849    7.671269    2.255256     1.229283    25.413360
   40    6.370505    1.839004    2.604168    1.907686     1.376651    21.731548
   41    6.348561    1.813275    7.649312    1.789031     1.258709    20.440575
   42    4.777877    4.597518    2.604168    1.977583     1.342643    22.421826
   43    4.785345    4.550984    7.751364    1.769237     1.307786    20.417184
   44    3.185253    7.356023    2.604168    1.985537     1.339379    22.495482
   45    3.219912    7.352448    7.730027    1.844267     1.330562    21.347591
   46    9.434729    0.067528   12.925932    7.353827     0.668141    64.953770
   47   -1.996669    8.041700   13.433383    7.211607     0.729336   126.526325
   48    7.357753    2.070363   13.414036    7.227250     0.717659   146.278862
   49    4.564420    2.660929   12.685289    7.356706     0.681227    55.844297
   50    3.043637    4.959746   12.479523    7.339159     0.720377    70.365506
   51   -0.445594    5.733780   12.940874    7.352222     0.666472    58.214482
   52    8.841279    0.756532   13.314106    0.371357     0.071201    25.029403
   53    0.735755    0.084079   13.411459    0.375454     0.086002    40.267515
   54    3.299578    0.601655   13.432893    0.407158     0.143352    37.043815
   55   -2.221220    7.924121   12.462591    0.539483     0.134567     3.957774
   56    7.806659    2.938937   13.315737    0.422367     0.123410    15.224426
   57    7.217207    1.790418   12.459459    0.529344     0.135222     3.988629
   58    4.117636    3.517984   12.901985    0.367360     0.095690     7.020227
   59    5.420601    2.620205   13.176003    0.379626     0.079383    27.758662
   60    2.882995    5.781340   12.997642    0.416890     0.092965    29.108361
   61    2.143050    4.595614   12.172423    0.571459     0.116932     7.329284
   62   -0.925450    6.551030   13.253097    0.349395     0.064678     4.509697
   63    0.220079    5.513403   13.620684    0.431965     0.095041   143.156688
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       138.0000
