    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1      0.0000      0.0000      0.0000      1.8871       1      0.0000
    2      3.1853      7.3560      2.6100      1.9955      44      0.0058
    3      0.0000      0.0000      5.1548      1.9534       2      0.0041
    4     -3.1853      7.3560      7.6343      2.1818      33      0.0252
    5      3.2516      7.3560      7.7648      1.9039      45      0.0238
    6      0.0332      0.0575     10.7663      1.2522       3      0.0269
    7      9.4230      0.1149     12.9195      7.3505      46      0.0295
    8      0.0000      1.8390      2.6100      1.9850      28      0.0058
    9      0.0332      1.7815      7.6995      1.7851      29      0.0317
   10      1.4931      2.8160     10.2443      1.7583      15      0.0430
   11      8.8590      0.7471     13.3110      0.3686      52      0.0304
   12      7.8968      2.7585     10.1138      2.3549       6      0.0280
   13      7.3659      2.0689     13.4415      7.2163      48      0.0211
   14     -1.5926      2.7585      5.1548      2.2022       5      0.0206
   15     -1.5926      2.7585      0.0000      2.0166       4      0.0000
   16      7.2000      1.7815     12.4628      0.5288      57      0.0178
   17      7.7972      2.9309     13.3110      0.4239      56      0.0171
   18     -1.5926      4.5975      2.6100      1.9770      30      0.0058
   19     -1.5263      4.5975      7.6995      1.8119      31      0.0318
   20     -3.1521      5.5745     10.2443      2.1461       9      0.0385
   21     -3.1853      5.5170      0.0000      1.9424       7      0.0000
   22     -3.1853      5.5170      5.1548      2.0412       8      0.0223
   23     -0.4645      5.7469     12.9848      7.3345      51      0.0354
   24      4.7779      4.5975      2.6100      1.9779      42      0.0058
   25     -0.9290      6.5515     13.2458      0.3572      62      0.0323
   26     -1.9908      8.0456     13.4415      7.2127      47      0.0095
   27     -3.1853      7.3560      2.6100      1.9690      32      0.0058
   28     -2.1899      7.9307     12.4628      0.5373      55      0.0301
   29     -1.6258      8.2181     10.0485      2.7448      12      0.0352
   30      0.7300      0.1149     13.4415      0.3758      53      0.0311
   31      0.0000      5.5170      5.1548      1.8688      17      0.0122
   32     -0.0332      5.4595     10.8315      1.1292      18      0.0163
   33      3.1853      0.0000      0.0000      2.0180      10      0.0000
   34      0.0000      5.5170      0.0000      1.8957      16      0.0000
   35      1.5926      2.7585      5.1548      2.0983      14      0.0046
   36      1.5926      2.7585      0.0000      1.9964      13      0.0000
   37      3.1853      0.0000      5.1548      2.1377      11      0.0301
   38      0.2654      5.5170     13.6373      0.4161      63      0.0228
   39      0.0332      7.2986      7.6995      2.2253      39      0.0373
   40      1.9576      4.5400     11.7450      1.5631      61      0.0233
   41      3.1853      1.8390      7.6995      2.0853      35      0.0370
   42      3.1853      1.8390      2.6100      1.9617      34      0.0058
   43      0.0000      7.3560      2.6100      2.0339      38      0.0058
   44      1.5926      4.5975      2.6100      2.0511      36      0.0058
   45      1.5926      4.5975      7.7648      1.9392      37      0.0373
   46      6.3705      0.0000      5.1548      2.1270      20      0.0283
   47      3.0525      4.9423     12.3323      7.2582      50      0.0401
   48      3.1853      5.5170      5.1548      1.9886      26      0.0299
   49      4.5456      2.7010     12.6585      7.3874      49      0.0201
   50      3.3180      0.5747     13.4415      0.4051      54      0.0362
   51      4.0479      3.5631     12.7890      0.3395      58      0.0267
   52      6.3705      0.0000     10.1790      2.1816      21      0.0422
   53      4.8111      2.5861     10.5053      1.5260      24      0.0356
   54      4.7779      2.7585      0.0000      1.9467      22      0.0000
   55      6.3705      0.0000      0.0000      2.0258      19      0.0000
   56      4.7779      2.7585      5.1548      1.9806      23      0.0191
   57      3.1853      5.5170      0.0000      1.9169      25      0.0000
   58      3.2848      5.5745     10.3748      1.5259      27      0.0119
   59      2.8535      5.6320     12.9848      0.4521      60      0.0243
   60      6.3705      1.8390      7.6343      1.8902      41      0.0350
   61      6.3705      1.8390      2.6100      1.9057      40      0.0058
   62      4.8111      4.5400      7.7648      1.7518      43      0.0394
   63      5.3419      2.7010     13.1805      0.3791      59      0.0298
  -------------------------------------------------------------------------
