    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1      0.0000      0.0000      0.0000      1.8696       1      0.0000
    2      3.1853      7.3560      2.6100      2.0229      44      0.0058
    3      0.0000      0.0000      5.1548      2.0255       2      0.0247
    4     -3.1853      7.3560      7.6995      2.0990      33      0.0302
    5      3.2184      7.2986      7.8300      1.8597      45      0.0194
    6      0.0000      0.0000     10.7663      1.1139       3      0.0174
    7     -4.7447      8.2181     12.8543      7.3808      46      0.0312
    8      0.0000      1.8390      2.6100      1.9939      28      0.0058
    9     -0.0332      1.7815      7.6995      1.8060      29      0.0337
   10      8.9585      0.5747     13.3110      0.3609      52      0.0309
   11      7.5318      1.7815     13.5720      7.2236      48      0.0264
   12      1.5263      2.6436     10.1138      2.0074      15      0.0336
   13      7.8968      2.7585     10.1790      1.9690       6      0.0261
   14      1.5926      2.7585      5.1548      2.1054      14      0.0373
   15     -1.5926      2.7585      0.0000      2.0362       4      0.0000
   16     -1.5926      2.7585      5.1548      2.1830       5      0.0205
   17      7.2000      1.6666     12.6585      0.4886      57      0.0260
   18      6.3705      1.8390      7.6995      2.1379      41      0.0423
   19      7.9631      2.6436     13.5720      0.4188      56      0.0337
   20     -1.5926      4.5975      2.6100      2.0008      30      0.0058
   21     -1.5926      4.5975      7.6995      1.8620      31      0.0349
   22     -3.1853      5.5170      5.1548      2.1197       8      0.0150
   23     -0.1327      5.5170     10.8315      1.3097      18      0.0251
   24     -3.1853      5.5170      0.0000      1.9443       7      0.0000
   25     -3.1189      5.5170     10.3095      2.0251       9      0.0409
   26      4.7779      4.5975      2.6100      2.0160      42      0.0058
   27      2.6876      0.0575     13.5720      7.2258      47      0.0190
   28      4.7447      4.5400      7.8953      1.7662      43      0.0312
   29     -1.8581      7.8158     12.7890      0.4824      55      0.0403
   30     -3.1853      7.3560      2.6100      1.9803      32      0.0058
   31      0.8959      0.0575     13.2458      0.3543      53      0.0427
   32     -1.6258      8.2181     10.1138      2.3656      12      0.0345
   33      1.2940      2.5861      8.6130      0.3802      15      1.5519
   34      0.5309      5.5170     12.7890      7.3686      51      0.0214
   35      0.0000      5.5170      5.1548      1.9319      17      0.0139
   36      0.0000      5.5170      0.0000      1.9154      16      0.0000
   37      0.2654      6.2066     13.3763      0.3874      62      0.0310
   38      3.1853      0.0000      0.0000      1.9334      10      0.0000
   39      1.5926      2.7585      0.0000      1.9783      13      0.0000
   40      3.1853      0.0000      5.1548      2.0339      11      0.0204
   41      3.1853      1.8390      2.6100      2.0533      34      0.0058
   42      3.1853      1.8390      7.6995      1.8506      35      0.0130
   43      0.0332      7.2986      7.6995      2.0650      39      0.0148
   44      1.5926      4.5975      7.6995      2.0249      37      0.0289
   45      0.0000      7.3560      2.6100      2.0334      38      0.0058
   46      1.5926      4.5975      2.6100      2.0103      36      0.0058
   47      1.4931      4.5400     10.3748      1.9618      61      0.0409
   48      3.1853      5.5170      5.1548      1.9989      26      0.0303
   49      4.2470      2.8734     12.6585      7.3711      49      0.0317
   50      3.1189      0.9195     13.3763      0.3963      54      0.0347
   51      3.1189      5.1722     12.5280      7.3502      50      0.0374
   52      3.8488      3.7929     12.7890      0.3544      58      0.0510
   53      1.5926      5.4021     12.8543      0.3540      63      0.0225
   54      4.7779      2.7585      0.0000      1.9223      22      0.0000
   55      4.7779      2.6436     10.6358      1.3101      24      0.0250
   56      6.3373      0.0575     10.2443      2.5438      21      0.0388
   57      6.3705      0.0000      0.0000      2.0413      19      0.0000
   58      4.7779      2.7585      5.1548      1.9347      23      0.0271
   59      3.1853      5.5170      0.0000      1.9220      25      0.0000
   60      6.3705      0.0000      5.1548      2.1026      20      0.0224
   61      3.1853      5.5170     10.5705      1.1742      27      0.0338
   62      6.3705      1.8390      2.6100      1.9155      40      0.0058
   63      4.9770      2.8734     13.3110      0.3970      59      0.0420
   64      3.6498      5.8618     13.0500      0.4289      60      0.0080
  -------------------------------------------------------------------------
