   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       1
     2   ...       3
     3   ...       6
     4   ...      15
     5   ...      14
     6   ...      12
     7   ...      20
     8   ...      21
     9   ...      23
    10   ...      35
    11   ...      38
    12   ...      32
    13   ...      37
    14   ...      34
    15   ...      10
    16   ...      36
    17   ...      22
    18   ...      33
    19   ...      56
    20   ...      48
    21   ...      53
    22   ...      57
    23   ...      59
    24   ...      54
    25   ...      55
    26   ...      47
    27   ...      60
    28   ...       8
    29   ...       9
    30   ...      18
    31   ...      19
    32   ...      29
    33   ...       4
    34   ...      43
    35   ...      39
    36   ...      46
    37   ...      45
    38   ...      44
    39   ...      40
    40   ...      62
    41   ...      61
    42   ...      28
    43   ...      25
    44   ...       2
    45   ...       5
    46   ...       7
    47   ...      27
    48   ...      13
    49   ...      50
    50   ...      49
    51   ...      24
    52   ...      11
    53   ...      31
    54   ...      51
    55   ...      30
    56   ...      17
    57   ...      16
    58   ...      52
    59   ...      63
    60   ...      58
    61   ...      41
    62   ...      26
    63   ...      42
  ------------------------------------------------------------------------
