    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1      0.0000      0.0000      0.0000      1.8768       1      0.0000
    2      3.1853      7.3560      2.6100      2.0126      44      0.0058
    3      0.0000      0.0000      5.1548      2.0385       2      0.0281
    4     -3.2516      7.3560      7.6995      2.1647      33      0.0127
    5      3.1853      7.3560      7.8300      1.8054      45      0.0195
    6     -0.0332      0.0575     10.7663      1.1189       3      0.0288
    7      9.4230      0.0000     12.8543      7.3741      46      0.0245
    8      0.0000      1.8390      2.6100      2.0305      28      0.0058
    9     -0.0664      1.8390      7.6995      1.7906      29      0.0274
   10      8.8590      0.6322     13.2458      0.3610      52      0.0468
   11      1.4599      2.6436     10.1790      2.0084      15      0.0412
   12      7.5650      1.9539     13.5720      7.2132      48      0.0134
   13      7.8304      2.7585     10.1790      2.0186       6      0.0291
   14     -1.5926      2.7585      0.0000      2.0370       4      0.0000
   15     -1.5926      2.7585      5.1548      2.1837       5      0.0298
   16      7.1668      1.8390     12.6585      0.4977      57      0.0081
   17      6.3041      1.8390      7.6343      2.2308      41      0.0260
   18     -1.5926      4.5975      2.6100      2.0078      30      0.0058
   19     -1.5594      2.8160     13.5068      0.4177      56      0.0298
   20     -1.5926      4.5975      7.6995      1.8330      31      0.0353
   21     -3.1853      5.5170      0.0000      1.9409       7      0.0000
   22     -3.1853      5.5170      5.1548      2.1105       8      0.0287
   23     -0.1991      5.5170     10.7663      1.3251      18      0.0392
   24     -3.2184      5.5745     10.3095      2.0405       9      0.0405
   25      4.7115      4.5975      7.8953      1.7808      43      0.0456
   26      4.7779      4.5975      2.6100      2.0088      42      0.0058
   27     -2.2230      8.2181     13.6373      7.1956      47      0.0268
   28     -2.0571      7.7008     12.8543      0.4782      55      0.0640
   29     -3.1853      7.3560      2.6100      1.9884      32      0.0058
   30      0.7631      0.0575     13.3110      0.3575      53      0.0351
   31      3.1189      0.0000     10.1790      2.2452      12      0.0321
   32      1.5926      2.7585      5.1548      2.0984      14      0.0351
   33      0.4645      5.4021     12.7890      7.3589      51      0.0390
   34      1.2276      2.5861      8.5478      0.3895      15      1.6276
   35      0.1327      6.0917     13.3763      0.3981      62      0.0340
   36      0.0000      5.5170      5.1548      1.9373      17      0.0249
   37      0.0000      5.5170      0.0000      1.9186      16      0.0000
   38      1.5926      2.7585      0.0000      1.9775      13      0.0000
   39      3.1853      0.0000      0.0000      1.9320      10      0.0000
   40      3.1853      0.0000      5.1548      2.0279      11      0.0245
   41     -1.9908      8.0456      8.6130      0.0030      12      1.6039
   42      3.1853      1.8390      7.6995      1.8354      35      0.0250
   43     -0.0332      7.2986      7.6995      2.0722      39      0.0345
   44      3.1853      1.8390      2.6100      2.0137      34      0.0058
   45      1.5926      4.5975      7.6995      2.0229      37      0.0307
   46      0.0000      7.3560      2.6100      2.0406      38      0.0058
   47      1.5926      4.5975      2.6100      2.0115      36      0.0058
   48      1.4599      4.5975     10.3748      1.9666      61      0.0392
   49      2.9862      0.8046     13.4415      0.4304      54      0.0089
   50      4.2470      2.9884     12.7238      7.3693      49      0.0322
   51      3.0525      5.2871     12.5280      7.3327      50      0.0234
   52      3.7825      3.9079     12.7890      0.3543      58      0.0320
   53      3.1853      5.5170      5.1548      1.9907      26      0.0303
   54      1.4599      5.4021     12.7890      0.3558      63      0.0475
   55      4.7447      2.7010     10.7010      1.2912      24      0.0400
   56      6.3705      0.0000      5.1548      2.0986      20      0.0184
   57      3.1853      5.5170      0.0000      1.9179      25      0.0000
   58      6.2710      0.0575     10.2443      2.4913      21      0.0364
   59      4.7779      2.7585      0.0000      1.9266      22      0.0000
   60      6.3705      0.0000      0.0000      2.0385      19      0.0000
   61      4.7779      2.7585      5.1548      1.9435      23      0.0387
   62      3.1521      5.5745     10.5053      1.2024      27      0.0288
   63      6.3705      1.8390      2.6100      1.9156      40      0.0058
   64      4.9770      2.9884     13.3110      0.3999      59      0.0419
   65      3.5170      5.9768     12.9848      0.4449      60      0.0421
  -------------------------------------------------------------------------
